 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
  13   1   -526.54967479      0.49464055   108561.05      0.49464409   108561.83     13.4600
 
  14   2   -526.62173918      0.42257616    92744.75      0.42257970    92745.52     11.4990
  15   2   -526.61944976      0.42486557    93247.21      0.42486911    93247.99     11.5613
  16   2   -526.61310201      0.43121332    94640.38      0.43121686    94641.16     11.7340
  17   2   -526.57486286      0.46945247   103032.91      0.46945601   103033.68     12.7745
  18   2   -526.56863527      0.47568007   104399.71      0.47568360   104400.48     12.9440
  19   2   -526.56858249      0.47573285   104411.29      0.47573639   104412.07     12.9454
  20   2   -526.56821183      0.47610351   104492.64      0.47610705   104493.42     12.9555
  21   2   -526.56609953      0.47821581   104956.24      0.47821934   104957.01     13.0130
  22   2   -526.56591833      0.47839701   104996.01      0.47840055   104996.78     13.0179
  23   2   -526.56166367      0.48265167   105929.80      0.48265521   105930.57     13.1337
  24   2   -526.56144783      0.48286751   105977.17      0.48287105   105977.94     13.1396
  25   2   -526.56049894      0.48381640   106185.42      0.48381993   106186.20     13.1654
 
  26   3   -526.62173921      0.42257613    92744.74      0.42257966    92745.52     11.4990
  27   3   -526.61944972      0.42486562    93247.23      0.42486916    93248.00     11.5613
  28   3   -526.61310203      0.43121331    94640.38      0.43121685    94641.16     11.7340
  29   3   -526.57486287      0.46945247   103032.91      0.46945601   103033.68     12.7745
  30   3   -526.56863530      0.47568004   104399.70      0.47568358   104400.48     12.9440
  31   3   -526.56858249      0.47573285   104411.29      0.47573639   104412.07     12.9454
  32   3   -526.56821180      0.47610354   104492.65      0.47610708   104493.43     12.9555
  33   3   -526.56609953      0.47821581   104956.24      0.47821935   104957.01     13.0130
  34   3   -526.56591834      0.47839700   104996.01      0.47840054   104996.78     13.0179
  35   3   -526.56166368      0.48265166   105929.79      0.48265519   105930.57     13.1337
  36   3   -526.56144782      0.48286751   105977.17      0.48287105   105977.95     13.1396
  37   3   -526.56049894      0.48381640   106185.43      0.48381994   106186.20     13.1654
 
  38   4   -526.62176485      0.42255049    92739.11      0.42255403    92739.89     11.4983
  39   4   -526.62173043      0.42258491    92746.67      0.42258845    92747.44     11.4992
  40   4   -526.61580588      0.42850946    94046.96      0.42851300    94047.73     11.6604
  41   4   -526.57486303      0.46945230   103032.87      0.46945584   103033.65     12.7745
  42   4   -526.56863318      0.47568216   104400.17      0.47568570   104400.94     12.9441
  43   4   -526.56862623      0.47568911   104401.69      0.47569265   104402.47     12.9443
  44   4   -526.56817942      0.47613592   104499.75      0.47613946   104500.53     12.9564
  45   4   -526.56605090      0.47826444   104966.91      0.47826798   104967.69     13.0143
  46   4   -526.56595485      0.47836049   104987.99      0.47836403   104988.77     13.0169
  47   4   -526.56170972      0.48260562   105919.69      0.48260916   105920.47     13.1325
  48   4   -526.56140503      0.48291031   105986.56      0.48291385   105987.34     13.1408
  49   4   -526.56048580      0.48382953   106188.31      0.48383307   106189.08     13.1658

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.93030930     -0.00000313       -0.69      0.00000000        0.00      0.0000
   2   1   -529.50775494      0.42255123    92739.28      0.42255436    92739.96     11.4983
   3   1   -529.50537522      0.42493096    93261.57      0.42493409    93262.25     11.5630
   4   1   -529.50018823      0.43011795    94399.98      0.43012108    94400.66     11.7042
   5   1   -529.46723247      0.46307371   101632.93      0.46307684   101633.62     12.6010
   6   1   -529.46706347      0.46324270   101670.02      0.46324583   101670.71     12.6056
   7   1   -529.46042335      0.46988283   103127.36      0.46988596   103128.05     12.7862
   8   1   -529.45885141      0.47145477   103472.36      0.47145790   103473.05     12.8290
   9   1   -529.45560296      0.47470322   104185.31      0.47470634   104186.00     12.9174
  10   1   -529.45525991      0.47504627   104260.61      0.47504940   104261.29     12.9268
  11   1   -529.45114857      0.47915761   105162.94      0.47916073   105163.63     13.0386
  12   1   -529.44713591      0.48317026   106043.62      0.48317339   106044.30     13.1478
  13   1   -529.44476945      0.48553673   106562.99      0.48553986   106563.68     13.2122
 
  14   2   -529.51185972      0.41844646    91838.38      0.41844959    91839.07     11.3866
  15   2   -529.50394191      0.42636427    93576.14      0.42636739    93576.83     11.6020
  16   2   -529.49746743      0.43283875    94997.12      0.43284188    94997.81     11.7782
  17   2   -529.46773646      0.46256972   101522.32      0.46257284   101523.00     12.5872
  18   2   -529.46696694      0.46333924   101691.21      0.46334237   101691.89     12.6082
  19   2   -529.46526113      0.46504505   102065.59      0.46504818   102066.28     12.6546
  20   2   -529.46075538      0.46955080   103054.49      0.46955392   103055.17     12.7772
  21   2   -529.46020838      0.47009780   103174.54      0.47010093   103175.23     12.7921
  22   2   -529.45611857      0.47418760   104072.15      0.47419073   104072.84     12.9034
  23   2   -529.45431845      0.47598773   104467.23      0.47599086   104467.92     12.9524
  24   2   -529.45083618      0.47947000   105231.50      0.47947312   105232.19     13.0471
  25   2   -529.44634622      0.48395996   106216.93      0.48396308   106217.62     13.1693
 
  26   3   -529.51185970      0.41844648    91838.39      0.41844960    91839.07     11.3866
  27   3   -529.50394194      0.42636423    93576.13      0.42636736    93576.82     11.6020
  28   3   -529.49746742      0.43283876    94997.13      0.43284189    94997.81     11.7782
  29   3   -529.46773644      0.46256974   101522.32      0.46257287   101523.01     12.5872
  30   3   -529.46696698      0.46333920   101691.20      0.46334232   101691.89     12.6082
  31   3   -529.46526112      0.46504506   102065.59      0.46504818   102066.28     12.6546
  32   3   -529.46075538      0.46955080   103054.49      0.46955392   103055.17     12.7772
  33   3   -529.46020838      0.47009780   103174.54      0.47010093   103175.23     12.7921
  34   3   -529.45611857      0.47418760   104072.15      0.47419073   104072.84     12.9034
  35   3   -529.45431845      0.47598773   104467.23      0.47599086   104467.92     12.9524
  36   3   -529.45083619      0.47946998   105231.50      0.47947311   105232.18     13.0471
  37   3   -529.44634623      0.48395995   106216.93      0.48396308   106217.62     13.1693
 
  38   4   -529.51196055      0.41834563    91816.25      0.41834876    91816.94     11.3838
  39   4   -529.50537522      0.42493096    93261.57      0.42493409    93262.25     11.5630
  40   4   -529.50067707      0.42962911    94292.69      0.42963223    94293.38     11.6909
  41   4   -529.46790964      0.46239654   101484.31      0.46239966   101485.00     12.5825
  42   4   -529.46723001      0.46307617   101633.47      0.46307929   101634.16     12.6010
  43   4   -529.46537162      0.46493456   102041.34      0.46493768   102042.03     12.6516
  44   4   -529.46038358      0.46992260   103136.09      0.46992573   103136.78     12.7873
  45   4   -529.46017548      0.47013070   103181.76      0.47013383   103182.45     12.7930
  46   4   -529.45556115      0.47474503   104194.49      0.47474815   104195.18     12.9186
  47   4   -529.45405545      0.47625073   104524.95      0.47625385   104525.64     12.9595
  48   4   -529.45114842      0.47915776   105162.97      0.47916088   105163.66     13.0386
  49   4   -529.44670783      0.48359834   106137.57      0.48360147   106138.25     13.1595

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04432187     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62176759      0.42255074    92739.17      0.42255428    92739.94     11.4983
   3   1   -526.61948413      0.42483420    93240.33      0.42483774    93241.11     11.5604
   4   1   -526.61314707      0.43117126    94631.15      0.43117480    94631.93     11.7329
   5   1   -526.56863810      0.47568023   104399.74      0.47568377   104400.52     12.9440
   6   1   -526.56825111      0.47606723   104484.68      0.47607076   104485.46     12.9545
   7   1   -526.56821864      0.47609969   104491.80      0.47610323   104492.58     12.9554
   8   1   -526.56597462      0.47834371   104984.31      0.47834725   104985.09     13.0165
   9   1   -526.56592614      0.47839220   104994.95      0.47839573   104995.73     13.0178
  10   1   -526.56183882      0.48247951   105892.01      0.48248305   105892.79     13.1290
  11   1   -526.56147684      0.48284149   105971.46      0.48284503   105972.23     13.1389
  12   1   -526.56142934      0.48288899   105981.88      0.48289253   105982.66     13.1402
  13   1   -526.54967732      0.49464101   108561.15      0.49464455   108561.93     13.4600
 
  14   2   -526.62174167      0.42257666    92744.86      0.42258020    92745.63     11.4990
  15   2   -526.61945234      0.42486599    93247.31      0.42486953    93248.08     11.5613
  16   2   -526.61310474      0.43121359    94640.44      0.43121713    94641.22     11.7340
  17   2   -526.57486536      0.46945297   103033.02      0.46945651   103033.79     12.7746
  18   2   -526.56863774      0.47568059   104399.82      0.47568413   104400.60     12.9440
  19   2   -526.56858515      0.47573318   104411.36      0.47573672   104412.14     12.9455
  20   2   -526.56821433      0.47610400   104492.75      0.47610754   104493.53     12.9555
  21   2   -526.56610224      0.47821609   104956.30      0.47821963   104957.08     13.0130
  22   2   -526.56592076      0.47839757   104996.13      0.47840111   104996.91     13.0180
  23   2   -526.56166617      0.48265216   105929.90      0.48265570   105930.68     13.1337
  24   2   -526.56145043      0.48286790   105977.25      0.48287144   105978.03     13.1396
  25   2   -526.56050149      0.48381684   106185.52      0.48382038   106186.30     13.1654
 
  26   3   -526.62174171      0.42257662    92744.85      0.42258016    92745.62     11.4990
  27   3   -526.61945229      0.42486604    93247.32      0.42486958    93248.09     11.5613
  28   3   -526.61310475      0.43121358    94640.44      0.43121712    94641.22     11.7340
  29   3   -526.57486536      0.46945297   103033.02      0.46945651   103033.79     12.7746
  30   3   -526.56863777      0.47568056   104399.82      0.47568410   104400.59     12.9440
  31   3   -526.56858515      0.47573318   104411.36      0.47573672   104412.14     12.9455
  32   3   -526.56821430      0.47610403   104492.76      0.47610757   104493.53     12.9555
  33   3   -526.56610224      0.47821609   104956.30      0.47821963   104957.08     13.0130
  34   3   -526.56592076      0.47839757   104996.13      0.47840111   104996.91     13.0180
  35   3   -526.56166619      0.48265214   105929.90      0.48265568   105930.68     13.1337
  36   3   -526.56145042      0.48286791   105977.26      0.48287145   105978.03     13.1396
  37   3   -526.56050149      0.48381684   106185.52      0.48382038   106186.30     13.1654
 
  38   4   -526.62176759      0.42255074    92739.17      0.42255428    92739.94     11.4983
  39   4   -526.62173284      0.42258549    92746.79      0.42258903    92747.57     11.4992
  40   4   -526.61580845      0.42850988    94047.05      0.42851342    94047.82     11.6604
  41   4   -526.57486553      0.46945280   103032.98      0.46945634   103033.76     12.7746
  42   4   -526.56863561      0.47568272   104400.29      0.47568626   104401.07     12.9441
  43   4   -526.56862878      0.47568955   104401.79      0.47569309   104402.56     12.9443
  44   4   -526.56818209      0.47613624   104499.83      0.47613978   104500.60     12.9564
  45   4   -526.56605325      0.47826508   104967.05      0.47826862   104967.83     13.0144
  46   4   -526.56595753      0.47836080   104988.06      0.47836434   104988.84     13.0170
  47   4   -526.56171245      0.48260588   105919.75      0.48260942   105920.52     13.1325
  48   4   -526.56140744      0.48291089   105986.69      0.48291443   105987.47     13.1408
  49   4   -526.56048835      0.48382998   106188.41      0.48383352   106189.18     13.1658

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.92906336     -0.00000313       -0.69      0.00000000        0.00      0.0000
   2   1   -529.50719095      0.42186928    92589.60      0.42187241    92590.29     11.4797
   3   1   -529.50419126      0.42486897    93247.96      0.42487210    93248.65     11.5614
   4   1   -529.49911523      0.42994499    94362.02      0.42994812    94362.71     11.6995
   5   1   -529.46684343      0.46221680   101444.86      0.46221993   101445.55     12.5776
   6   1   -529.46669740      0.46236283   101476.91      0.46236596   101477.60     12.5816
   7   1   -529.45932705      0.46973318   103094.52      0.46973631   103095.20     12.7822
   8   1   -529.45851865      0.47054158   103271.94      0.47054471   103272.63     12.8042
   9   1   -529.45454806      0.47451217   104143.38      0.47451530   104144.07     12.9122
  10   1   -529.45423382      0.47482640   104212.35      0.47482953   104213.04     12.9208
  11   1   -529.45019025      0.47886997   105099.81      0.47887310   105100.50     13.0308
  12   1   -529.44614098      0.48291924   105988.52      0.48292237   105989.21     13.1410
  13   1   -529.44384168      0.48521855   106493.16      0.48522168   106493.85     13.2036
 
  14   2   -529.51137014      0.41769009    91672.38      0.41769322    91673.07     11.3660
  15   2   -529.50277249      0.42628774    93559.34      0.42629087    93560.03     11.6000
  16   2   -529.49631314      0.43274709    94977.01      0.43275022    94977.69     11.7757
  17   2   -529.46721188      0.46184835   101364.00      0.46185148   101364.68     12.5676
  18   2   -529.46653246      0.46252777   101513.11      0.46253090   101513.80     12.5861
  19   2   -529.46470515      0.46435507   101914.16      0.46435820   101914.85     12.6358
  20   2   -529.45966721      0.46939301   103019.86      0.46939614   103020.55     12.7729
  21   2   -529.45965798      0.46940225   103021.89      0.46940538   103022.57     12.7732
  22   2   -529.45507094      0.47398929   104028.62      0.47399242   104029.31     12.8980
  23   2   -529.45326001      0.47580021   104426.08      0.47580334   104426.76     12.9473
  24   2   -529.44987612      0.47918410   105168.75      0.47918723   105169.44     13.0393
  25   2   -529.44540985      0.48365038   106148.99      0.48365351   106149.68     13.1609
 
  26   3   -529.51137013      0.41769010    91672.38      0.41769323    91673.07     11.3660
  27   3   -529.50277250      0.42628772    93559.34      0.42629085    93560.03     11.6000
  28   3   -529.49631314      0.43274709    94977.01      0.43275022    94977.69     11.7757
  29   3   -529.46721187      0.46184836   101364.00      0.46185149   101364.68     12.5676
  30   3   -529.46653248      0.46252775   101513.11      0.46253088   101513.79     12.5861
  31   3   -529.46470515      0.46435508   101914.16      0.46435821   101914.85     12.6358
  32   3   -529.45966721      0.46939301   103019.86      0.46939614   103020.55     12.7729
  33   3   -529.45965798      0.46940225   103021.89      0.46940538   103022.57     12.7732
  34   3   -529.45507094      0.47398929   104028.62      0.47399242   104029.31     12.8980
  35   3   -529.45326001      0.47580021   104426.08      0.47580334   104426.76     12.9473
  36   3   -529.44987613      0.47918410   105168.75      0.47918723   105169.44     13.0393
  37   3   -529.44540985      0.48365037   106148.99      0.48365350   106149.67     13.1609
 
  38   4   -529.51146234      0.41759788    91652.14      0.41760101    91652.83     11.3635
  39   4   -529.50419126      0.42486897    93247.96      0.42487210    93248.65     11.5614
  40   4   -529.49953943      0.42952080    94268.92      0.42952393    94269.61     11.6879
  41   4   -529.46738195      0.46167827   101326.67      0.46168140   101327.36     12.5630
  42   4   -529.46684123      0.46221900   101445.34      0.46222213   101446.03     12.5777
  43   4   -529.46478379      0.46427644   101896.90      0.46427957   101897.59     12.6337
  44   4   -529.45963139      0.46942883   103027.72      0.46943196   103028.41     12.7739
  45   4   -529.45928699      0.46977324   103103.31      0.46977637   103103.99     12.7833
  46   4   -529.45450567      0.47455455   104152.69      0.47455768   104153.37     12.9134
  47   4   -529.45299157      0.47606865   104484.99      0.47607178   104485.68     12.9546
  48   4   -529.45019011      0.47887012   105099.84      0.47887325   105100.53     13.0308
  49   4   -529.44577458      0.48328564   106068.94      0.48328877   106069.62     13.1510

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04432346     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62176901      0.42255091    92739.20      0.42255445    92739.98     11.4983
   3   1   -526.61948549      0.42483443    93240.38      0.42483797    93241.16     11.5604
   4   1   -526.61314834      0.43117158    94631.22      0.43117512    94632.00     11.7329
   5   1   -526.56863942      0.47568049   104399.80      0.47568403   104400.58     12.9440
   6   1   -526.56825236      0.47606756   104484.75      0.47607110   104485.53     12.9546
   7   1   -526.56822002      0.47609990   104491.85      0.47610344   104492.63     12.9554
   8   1   -526.56597601      0.47834391   104984.35      0.47834745   104985.13     13.0165
   9   1   -526.56592737      0.47839254   104995.03      0.47839608   104995.80     13.0178
  10   1   -526.56184016      0.48247976   105892.07      0.48248330   105892.84     13.1290
  11   1   -526.56147821      0.48284171   105971.51      0.48284525   105972.28     13.1389
  12   1   -526.56143059      0.48288933   105981.96      0.48289287   105982.73     13.1402
  13   1   -526.54967863      0.49464129   108561.22      0.49464483   108561.99     13.4600
 
  14   2   -526.62174297      0.42257695    92744.92      0.42258049    92745.70     11.4990
  15   2   -526.61945367      0.42486625    93247.36      0.42486979    93248.14     11.5613
  16   2   -526.61310615      0.43121377    94640.48      0.43121731    94641.26     11.7340
  17   2   -526.57486666      0.46945326   103033.08      0.46945680   103033.86     12.7746
  18   2   -526.56863902      0.47568090   104399.89      0.47568444   104400.67     12.9440
  19   2   -526.56858653      0.47573339   104411.41      0.47573693   104412.19     12.9455
  20   2   -526.56821562      0.47610430   104492.81      0.47610784   104493.59     12.9556
  21   2   -526.56610364      0.47821628   104956.34      0.47821982   104957.12     13.0130
  22   2   -526.56592201      0.47839791   104996.20      0.47840145   104996.98     13.0180
  23   2   -526.56166747      0.48265245   105929.97      0.48265599   105930.75     13.1337
  24   2   -526.56145177      0.48286815   105977.31      0.48287169   105978.08     13.1396
  25   2   -526.56050281      0.48381711   106185.58      0.48382065   106186.36     13.1654
 
  26   3   -526.62174300      0.42257692    92744.91      0.42258046    92745.69     11.4990
  27   3   -526.61945362      0.42486630    93247.37      0.42486984    93248.15     11.5613
  28   3   -526.61310616      0.43121376    94640.48      0.43121729    94641.26     11.7340
  29   3   -526.57486666      0.46945326   103033.08      0.46945680   103033.86     12.7746
  30   3   -526.56863904      0.47568088   104399.88      0.47568441   104400.66     12.9440
  31   3   -526.56858653      0.47573339   104411.41      0.47573693   104412.19     12.9455
  32   3   -526.56821559      0.47610433   104492.82      0.47610787   104493.60     12.9556
  33   3   -526.56610363      0.47821628   104956.34      0.47821982   104957.12     13.0130
  34   3   -526.56592202      0.47839790   104996.20      0.47840144   104996.98     13.0180
  35   3   -526.56166748      0.48265244   105929.97      0.48265598   105930.74     13.1337
  36   3   -526.56145176      0.48286815   105977.31      0.48287169   105978.09     13.1396
  37   3   -526.56050281      0.48381711   106185.58      0.48382065   106186.36     13.1654
 
  38   4   -526.62176901      0.42255091    92739.20      0.42255445    92739.98     11.4983
  39   4   -526.62173409      0.42258583    92746.87      0.42258937    92747.65     11.4992
  40   4   -526.61580978      0.42851014    94047.10      0.42851368    94047.88     11.6605
  41   4   -526.57486682      0.46945309   103033.04      0.46945663   103033.82     12.7746
  42   4   -526.56863687      0.47568305   104400.36      0.47568659   104401.14     12.9441
  43   4   -526.56863011      0.47568981   104401.85      0.47569335   104402.62     12.9443
  44   4   -526.56818347      0.47613645   104499.87      0.47613999   104500.65     12.9564
  45   4   -526.56605447      0.47826545   104967.13      0.47826899   104967.91     13.0144
  46   4   -526.56595892      0.47836100   104988.10      0.47836454   104988.88     13.0170
  47   4   -526.56171386      0.48260606   105919.79      0.48260960   105920.56     13.1325
  48   4   -526.56140870      0.48291122   105986.76      0.48291476   105987.54     13.1408
  49   4   -526.56048966      0.48383025   106188.47      0.48383379   106189.24     13.1658

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.92840509     -0.00000313       -0.69      0.00000000        0.00      0.0000
   2   1   -529.50689971      0.42150225    92509.05      0.42150538    92509.74     11.4697
   3   1   -529.50356505      0.42483691    93240.92      0.42484004    93241.61     11.5605
   4   1   -529.49854117      0.42986079    94343.54      0.42986392    94344.23     11.6972
   5   1   -529.46663650      0.46176546   101345.80      0.46176859   101346.49     12.5654
   6   1   -529.46650142      0.46190055   101375.45      0.46190368   101376.14     12.5690
   7   1   -529.45874350      0.46965846   103078.12      0.46966160   103078.81     12.7801
   8   1   -529.45835077      0.47005119   103164.31      0.47005432   103165.00     12.7908
   9   1   -529.45398461      0.47441735   104122.57      0.47442048   104123.26     12.9096
  10   1   -529.45367920      0.47472276   104189.60      0.47472589   104190.29     12.9179
  11   1   -529.44967760      0.47872436   105067.85      0.47872749   105068.54     13.0268
  12   1   -529.44561114      0.48279082   105960.34      0.48279395   105961.02     13.1375
  13   1   -529.44333864      0.48506332   106459.09      0.48506645   106459.78     13.1993
 
  14   2   -529.51111341      0.41728856    91584.25      0.41729169    91584.94     11.3551
  15   2   -529.50215310      0.42624886    93550.81      0.42625199    93551.50     11.5989
  16   2   -529.49570149      0.43270047    94966.78      0.43270360    94967.46     11.7745
  17   2   -529.46695236      0.46144960   101276.48      0.46145273   101277.17     12.5568
  18   2   -529.46630190      0.46210006   101419.24      0.46210319   101419.93     12.5745
  19   2   -529.46441496      0.46398701   101833.38      0.46399014   101834.06     12.6258
  20   2   -529.45934995      0.46905201   102945.02      0.46905514   102945.70     12.7636
  21   2   -529.45907404      0.46932792   103005.57      0.46933106   103006.26     12.7711
  22   2   -529.45451100      0.47389096   104007.04      0.47389409   104007.73     12.8953
  23   2   -529.45269449      0.47570748   104405.72      0.47571061   104406.41     12.9447
  24   2   -529.44936260      0.47903936   105136.99      0.47904249   105137.67     13.0354
  25   2   -529.44490796      0.48349400   106114.67      0.48349713   106115.35     13.1566
 
  26   3   -529.51111340      0.41728856    91584.25      0.41729169    91584.94     11.3551
  27   3   -529.50215312      0.42624884    93550.81      0.42625197    93551.49     11.5989
  28   3   -529.49570149      0.43270047    94966.78      0.43270360    94967.46     11.7745
  29   3   -529.46695235      0.46144961   101276.48      0.46145274   101277.17     12.5568
  30   3   -529.46630193      0.46210004   101419.23      0.46210317   101419.92     12.5745
  31   3   -529.46441495      0.46398701   101833.38      0.46399014   101834.06     12.6258
  32   3   -529.45934995      0.46905201   102945.02      0.46905514   102945.70     12.7636
  33   3   -529.45907404      0.46932792   103005.57      0.46933106   103006.26     12.7711
  34   3   -529.45451100      0.47389096   104007.04      0.47389409   104007.73     12.8953
  35   3   -529.45269449      0.47570748   104405.72      0.47571061   104406.41     12.9447
  36   3   -529.44936261      0.47903935   105136.98      0.47904248   105137.67     13.0354
  37   3   -529.44490797      0.48349399   106114.67      0.48349713   106115.35     13.1566
 
  38   4   -529.51120140      0.41720056    91564.94      0.41720369    91565.63     11.3527
  39   4   -529.50356505      0.42483691    93240.92      0.42484004    93241.61     11.5605
  40   4   -529.49893569      0.42946627    94256.95      0.42946940    94257.64     11.6865
  41   4   -529.46711703      0.46128493   101240.34      0.46128806   101241.03     12.5523
  42   4   -529.46663443      0.46176753   101346.26      0.46177066   101346.95     12.5654
  43   4   -529.46448038      0.46392158   101819.02      0.46392471   101819.71     12.6240
  44   4   -529.45931246      0.46908951   102953.25      0.46909264   102953.93     12.7647
  45   4   -529.45870344      0.46969852   103086.91      0.46970165   103087.60     12.7812
  46   4   -529.45394204      0.47445992   104131.92      0.47446305   104132.60     12.9108
  47   4   -529.45242352      0.47597845   104465.19      0.47598158   104465.88     12.9521
  48   4   -529.44967746      0.47872450   105067.88      0.47872763   105068.57     13.0268
  49   4   -529.44527423      0.48312773   106034.28      0.48313086   106034.97     13.1467

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04432506     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62177047      0.42255106    92739.24      0.42255460    92740.01     11.4983
   3   1   -526.61948689      0.42483463    93240.42      0.42483817    93241.20     11.5604
   4   1   -526.61314964      0.43117189    94631.29      0.43117543    94632.07     11.7329
   5   1   -526.56864078      0.47568074   104399.86      0.47568428   104400.63     12.9440
   6   1   -526.56825364      0.47606788   104484.82      0.47607142   104485.60     12.9546
   7   1   -526.56822144      0.47610009   104491.89      0.47610363   104492.67     12.9554
   8   1   -526.56597743      0.47834409   104984.39      0.47834763   104985.17     13.0165
   9   1   -526.56592865      0.47839288   104995.10      0.47839641   104995.88     13.0178
  10   1   -526.56184153      0.48247999   105892.12      0.48248353   105892.89     13.1290
  11   1   -526.56147961      0.48284192   105971.55      0.48284546   105972.33     13.1389
  12   1   -526.56143187      0.48288965   105982.03      0.48289319   105982.80     13.1402
  13   1   -526.54967997      0.49464155   108561.27      0.49464509   108562.05     13.4600
 
  14   2   -526.62174429      0.42257723    92744.98      0.42258077    92745.76     11.4990
  15   2   -526.61945503      0.42486649    93247.42      0.42487003    93248.19     11.5613
  16   2   -526.61310760      0.43121393    94640.52      0.43121747    94641.29     11.7340
  17   2   -526.57486798      0.46945354   103033.14      0.46945708   103033.92     12.7746
  18   2   -526.56864033      0.47568120   104399.96      0.47568474   104400.73     12.9440
  19   2   -526.56858794      0.47573358   104411.45      0.47573712   104412.23     12.9455
  20   2   -526.56821695      0.47610458   104492.88      0.47610812   104493.65     12.9556
  21   2   -526.56610507      0.47821645   104956.38      0.47821999   104957.16     13.0130
  22   2   -526.56592330      0.47839823   104996.27      0.47840177   104997.05     13.0180
  23   2   -526.56166880      0.48265273   105930.03      0.48265627   105930.81     13.1337
  24   2   -526.56145315      0.48286837   105977.36      0.48287191   105978.13     13.1396
  25   2   -526.56050416      0.48381736   106185.64      0.48382090   106186.41     13.1654
 
  26   3   -526.62174433      0.42257720    92744.97      0.42258074    92745.75     11.4990
  27   3   -526.61945498      0.42486654    93247.43      0.42487008    93248.20     11.5613
  28   3   -526.61310761      0.43121391    94640.51      0.43121745    94641.29     11.7340
  29   3   -526.57486799      0.46945354   103033.14      0.46945708   103033.92     12.7746
  30   3   -526.56864035      0.47568117   104399.95      0.47568471   104400.73     12.9440
  31   3   -526.56858794      0.47573358   104411.45      0.47573712   104412.23     12.9455
  32   3   -526.56821691      0.47610461   104492.88      0.47610815   104493.66     12.9556
  33   3   -526.56610507      0.47821646   104956.38      0.47821999   104957.16     13.0130
  34   3   -526.56592330      0.47839822   104996.27      0.47840176   104997.05     13.0180
  35   3   -526.56166881      0.48265271   105930.03      0.48265625   105930.80     13.1337
  36   3   -526.56145314      0.48286838   105977.36      0.48287192   105978.14     13.1396
  37   3   -526.56050416      0.48381737   106185.64      0.48382090   106186.41     13.1654
 
  38   4   -526.62177047      0.42255106    92739.24      0.42255460    92740.01     11.4983
  39   4   -526.62173537      0.42258616    92746.94      0.42258970    92747.72     11.4993
  40   4   -526.61581115      0.42851038    94047.16      0.42851392    94047.93     11.6605
  41   4   -526.57486815      0.46945337   103033.11      0.46945691   103033.88     12.7746
  42   4   -526.56863816      0.47568337   104400.43      0.47568691   104401.21     12.9441
  43   4   -526.56863146      0.47569006   104401.90      0.47569360   104402.68     12.9443
  44   4   -526.56818489      0.47613664   104499.91      0.47614018   104500.69     12.9564
  45   4   -526.56605571      0.47826581   104967.21      0.47826935   104967.99     13.0144
  46   4   -526.56596034      0.47836119   104988.14      0.47836472   104988.92     13.0170
  47   4   -526.56171530      0.48260622   105919.82      0.48260976   105920.60     13.1325
  48   4   -526.56140998      0.48291154   105986.83      0.48291508   105987.61     13.1408
  49   4   -526.56049102      0.48383051   106188.52      0.48383405   106189.30     13.1658

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.92772234     -0.00000313       -0.69      0.00000000        0.00      0.0000
   2   1   -529.50660184      0.42111736    92424.58      0.42112050    92425.27     11.4593
   3   1   -529.50291485      0.42480435    93233.78      0.42480749    93234.47     11.5596
   4   1   -529.49794093      0.42977828    94325.43      0.42978141    94326.12     11.6949
   5   1   -529.46642083      0.46129838   101243.29      0.46130151   101243.98     12.5527
